hotspot_key,segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,p90_passengers,median_distance_m,assumed_passenger_mass_kg,p90_pmd_tkm_scenario,pmd_rank
135620 -> 134227 | Hazel Grove to Manchester | AM peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,AM peak,E01005916,24.0,335.4200000000001,85,0.6842568000000001,179.0
135620 -> 134227 | Hazel Grove to Manchester | Evening off-peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,Evening off-peak,E01005916,23.0,335.4200000000001,85,0.6557461000000002,197.0
135620 -> 134227 | Hazel Grove to Manchester | Night/Early morning off-peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,Night/Early morning off-peak,E01005916,31.0,335.4200000000001,85,0.8838317000000001,92.0
135620 -> 134227 | Hazel Grove to Manchester | PM interpeak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,PM interpeak,E01005916,19.0,335.4200000000001,85,0.5417033000000001,269.0
135620 -> 134227 | Hazel Grove to Manchester | PM peak,135620 -> 134227,135620,134227,Hazel Grove to Manchester,PM peak,E01005916,25.0,335.4200000000001,85,0.7127675000000001,166.0
135623 -> 135624 | Hazel Grove to Manchester | AM interpeak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,AM interpeak,E01005798,15.0,230.82900000000018,85,0.2943069750000002,479.0
135623 -> 135624 | Hazel Grove to Manchester | AM peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,AM peak,E01005798,26.0,230.82900000000018,85,0.5101320900000004,288.0
135623 -> 135624 | Hazel Grove to Manchester | Evening off-peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,Evening off-peak,E01005798,12.0,230.82900000000018,85,0.23544558000000018,523.0
135623 -> 135624 | Hazel Grove to Manchester | Night/Early morning off-peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,Night/Early morning off-peak,E01005798,20.9,230.82900000000018,85,0.41006771850000023,388.0
135623 -> 135624 | Hazel Grove to Manchester | PM interpeak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,PM interpeak,E01005798,18.799999999999997,230.82899999999995,85,0.36886474199999986,416.0
135623 -> 135624 | Hazel Grove to Manchester | PM peak,135623 -> 135624,135623,135624,Hazel Grove to Manchester,PM peak,E01005798,19.0,230.82900000000018,85,0.37278883500000026,412.0
135624 -> 135625 | Hazel Grove to Manchester | AM interpeak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,AM interpeak,E01005798,16.0,216.42999999999984,85,0.2943447999999998,478.0
135624 -> 135625 | Hazel Grove to Manchester | AM peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,AM peak,E01005798,27.0,216.42999999999984,85,0.49670684999999964,301.0
135624 -> 135625 | Hazel Grove to Manchester | Evening off-peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,Evening off-peak,E01005798,14.0,216.42999999999984,85,0.25755169999999983,513.0
135624 -> 135625 | Hazel Grove to Manchester | Night/Early morning off-peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,Night/Early morning off-peak,E01005798,21.0,216.42999999999984,85,0.3863275499999997,404.0
135624 -> 135625 | Hazel Grove to Manchester | PM interpeak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,PM interpeak,E01005798,19.799999999999997,216.43100000000004,85,0.364253373,422.0
135624 -> 135625 | Hazel Grove to Manchester | PM peak,135624 -> 135625,135624,135625,Hazel Grove to Manchester,PM peak,E01005798,18.0,216.42999999999984,85,0.33113789999999976,443.0
135625 -> 135626 | Hazel Grove to Manchester | AM interpeak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,AM interpeak,E01005797,16.599999999999994,188.91700000000037,85,0.26656188700000044,508.0
135625 -> 135626 | Hazel Grove to Manchester | AM peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,AM peak,E01005797,29.0,188.91700000000037,85,0.46568040500000085,327.0
135625 -> 135626 | Hazel Grove to Manchester | Evening off-peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,Evening off-peak,E01005797,15.0,188.91700000000037,85,0.24086917500000046,521.0
135625 -> 135626 | Hazel Grove to Manchester | Night/Early morning off-peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,22.9,188.91700000000037,85,0.36772694050000065,419.0
135625 -> 135626 | Hazel Grove to Manchester | PM interpeak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,PM interpeak,E01005797,19.799999999999997,188.91599999999994,85,0.31794562799999987,455.0
135625 -> 135626 | Hazel Grove to Manchester | PM peak,135625 -> 135626,135625,135626,Hazel Grove to Manchester,PM peak,E01005797,19.0,188.91700000000037,85,0.3051009550000006,466.0
135626 -> 134130 | Hazel Grove to Manchester | AM interpeak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,AM interpeak,E01005797,17.0,176.04999999999973,85,0.2543922499999996,516.0
135626 -> 134130 | Hazel Grove to Manchester | AM peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,AM peak,E01005797,30.0,176.04999999999973,85,0.44892749999999926,346.0
135626 -> 134130 | Hazel Grove to Manchester | Evening off-peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,Evening off-peak,E01005797,15.0,176.04999999999973,85,0.22446374999999963,532.0
135626 -> 134130 | Hazel Grove to Manchester | Night/Early morning off-peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,Night/Early morning off-peak,E01005797,24.9,176.04999999999973,85,0.3726098249999994,413.0
135626 -> 134130 | Hazel Grove to Manchester | PM interpeak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,PM interpeak,E01005797,20.0,176.05049999999983,85,0.2992858499999997,473.0
135626 -> 134130 | Hazel Grove to Manchester | PM peak,135626 -> 134130,135626,134130,Hazel Grove to Manchester,PM peak,E01005797,19.0,176.04999999999973,85,0.28432074999999957,489.0
135627 -> 134150 | Hazel Grove to Manchester | AM interpeak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,AM interpeak,E01005838,13.0,175.61300000000006,85,0.19405236500000006,564.0
135627 -> 134150 | Hazel Grove to Manchester | AM peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,AM peak,E01005838,15.0,175.61300000000006,85,0.22390657500000005,533.0
135627 -> 134150 | Hazel Grove to Manchester | Evening off-peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,Evening off-peak,E01005838,9.0,175.61300000000006,85,0.13434394500000005,599.0
135627 -> 134150 | Hazel Grove to Manchester | Night/Early morning off-peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,Night/Early morning off-peak,E01005838,11.0,175.61300000000006,85,0.16419815500000007,577.0
135627 -> 134150 | Hazel Grove to Manchester | PM interpeak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,PM interpeak,E01005838,15.5,175.61300000000006,85,0.23137012750000005,527.0
135627 -> 134150 | Hazel Grove to Manchester | PM peak,135627 -> 134150,135627,134150,Hazel Grove to Manchester,PM peak,E01005838,14.0,175.61300000000006,85,0.20897947000000006,546.0
135628 -> 135629 | Hazel Grove to Manchester | AM interpeak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,AM interpeak,E01005801,15.0,337.1000000000001,85,0.4298025000000001,366.0
135628 -> 135629 | Hazel Grove to Manchester | AM peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,AM peak,E01005801,22.0,337.10000000000014,85,0.6303770000000003,214.0
135628 -> 135629 | Hazel Grove to Manchester | Evening off-peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,Evening off-peak,E01005801,11.0,337.10000000000014,85,0.31518850000000015,457.0
135628 -> 135629 | Hazel Grove to Manchester | Night/Early morning off-peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,15.0,337.10000000000014,85,0.42980250000000014,365.0
135628 -> 135629 | Hazel Grove to Manchester | PM interpeak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,PM interpeak,E01005801,17.799999999999997,337.10000000000014,85,0.5100323000000001,289.0
135628 -> 135629 | Hazel Grove to Manchester | PM peak,135628 -> 135629,135628,135629,Hazel Grove to Manchester,PM peak,E01005801,17.0,337.10000000000014,85,0.4871095000000002,308.0
135629 -> 135631 | Hazel Grove to Manchester | AM interpeak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,AM interpeak,E01005801,15.0,350.40749999999986,85,0.4467695624999998,349.0
135629 -> 135631 | Hazel Grove to Manchester | AM peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,AM peak,E01005801,23.0,350.4069999999997,85,0.6850456849999995,178.0
135629 -> 135631 | Hazel Grove to Manchester | Evening off-peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,Evening off-peak,E01005801,11.0,350.4069999999997,85,0.3276305449999998,449.0
135629 -> 135631 | Hazel Grove to Manchester | Night/Early morning off-peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,17.0,350.4069999999997,85,0.5063381149999996,294.0
135629 -> 135631 | Hazel Grove to Manchester | PM interpeak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,PM interpeak,E01005801,18.0,350.40749999999986,85,0.5361234749999998,271.0
135629 -> 135631 | Hazel Grove to Manchester | PM peak,135629 -> 135631,135629,135631,Hazel Grove to Manchester,PM peak,E01005801,18.0,350.4069999999997,85,0.5361227099999996,272.0
135630 -> 135628 | Hazel Grove to Manchester | AM interpeak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,AM interpeak,E01005801,15.899999999999999,349.374,85,0.4721789609999999,320.0
135630 -> 135628 | Hazel Grove to Manchester | AM peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,AM peak,E01005801,22.0,349.374,85,0.6533293800000002,199.0
135630 -> 135628 | Hazel Grove to Manchester | Evening off-peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,Evening off-peak,E01005801,10.0,349.374,85,0.2969679,474.0
135630 -> 135628 | Hazel Grove to Manchester | Night/Early morning off-peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,13.899999999999999,349.374,85,0.41278538099999995,385.0
135630 -> 135628 | Hazel Grove to Manchester | PM interpeak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,PM interpeak,E01005801,19.0,349.374,85,0.56423901,251.0
135630 -> 135628 | Hazel Grove to Manchester | PM peak,135630 -> 135628,135630,135628,Hazel Grove to Manchester,PM peak,E01005801,18.0,349.374,85,0.5345422200000001,274.0
135631 -> 135623 | Hazel Grove to Manchester | AM interpeak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,AM interpeak,E01005801,16.0,302.46900000000005,85,0.41135784000000014,387.0
135631 -> 135623 | Hazel Grove to Manchester | AM peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,AM peak,E01005801,24.0,302.46900000000005,85,0.6170367600000001,221.0
135631 -> 135623 | Hazel Grove to Manchester | Evening off-peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,Evening off-peak,E01005801,12.0,302.46900000000005,85,0.30851838000000004,463.0
135631 -> 135623 | Hazel Grove to Manchester | Night/Early morning off-peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,17.0,302.46900000000005,85,0.4370677050000001,360.0
135631 -> 135623 | Hazel Grove to Manchester | PM interpeak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,PM interpeak,E01005801,19.0,302.46799999999996,85,0.48848581999999996,307.0
135631 -> 135623 | Hazel Grove to Manchester | PM peak,135631 -> 135623,135631,135623,Hazel Grove to Manchester,PM peak,E01005801,18.0,302.46900000000005,85,0.4627775700000001,331.0
135632 -> 135678 | Manchester to Hazel Grove | AM interpeak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,AM interpeak,E01005866,27.0,333.2330000000002,85,0.7647697350000005,132.0
135632 -> 135678 | Manchester to Hazel Grove | AM peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,AM peak,E01005866,67.80000000000001,333.2330000000002,85,1.9204217790000013,5.0
135632 -> 135678 | Manchester to Hazel Grove | Evening off-peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,Evening off-peak,E01005866,15.0,333.2330000000002,85,0.4248720750000002,372.0
135632 -> 135678 | Manchester to Hazel Grove | Night/Early morning off-peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,Night/Early morning off-peak,E01005866,23.799999999999997,333.2330000000002,85,0.6741303590000002,186.0
135632 -> 135678 | Manchester to Hazel Grove | PM interpeak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,PM interpeak,E01005866,45.0,333.2330000000002,85,1.2746162250000006,30.0
135632 -> 135678 | Manchester to Hazel Grove | PM peak,135632 -> 135678,135632,135678,Manchester to Hazel Grove,PM peak,E01005866,40.0,333.2330000000002,85,1.1329922000000006,48.0
135633 -> 135689 | Manchester to Hazel Grove | AM interpeak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,AM interpeak,E01005836,13.899999999999999,381.52000000000044,85,0.45076588000000045,342.0
135633 -> 135689 | Manchester to Hazel Grove | AM peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,AM peak,E01005836,15.0,381.52000000000044,85,0.4864380000000005,309.0
135633 -> 135689 | Manchester to Hazel Grove | Evening off-peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,Evening off-peak,E01005836,4.0,381.52000000000044,85,0.12971680000000016,605.0
135633 -> 135689 | Manchester to Hazel Grove | Night/Early morning off-peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,Night/Early morning off-peak,E01005836,6.0,381.52000000000044,85,0.19457520000000023,561.0
135633 -> 135689 | Manchester to Hazel Grove | PM interpeak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,PM interpeak,E01005836,17.4,381.52000000000044,85,0.5642680800000006,250.0
135633 -> 135689 | Manchester to Hazel Grove | PM peak,135633 -> 135689,135633,135689,Manchester to Hazel Grove,PM peak,E01005836,6.0,381.52000000000044,85,0.19457520000000023,561.0
135634 -> 135635 | Hazel Grove to Manchester | AM interpeak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,AM interpeak,E01005836,6.0,268.8109999999999,85,0.13709360999999995,596.0
135634 -> 135635 | Hazel Grove to Manchester | AM peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,AM peak,E01005836,8.0,268.8109999999999,85,0.18279147999999995,567.0
135634 -> 135635 | Hazel Grove to Manchester | Evening off-peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,Evening off-peak,E01005836,4.0,268.8109999999999,85,0.09139573999999998,622.0
135634 -> 135635 | Hazel Grove to Manchester | Night/Early morning off-peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,Night/Early morning off-peak,E01005836,5.0,268.8109999999999,85,0.11424467499999996,609.0
135634 -> 135635 | Hazel Grove to Manchester | PM interpeak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,PM interpeak,E01005836,7.0,268.8109999999999,85,0.15994254499999994,581.0
135634 -> 135635 | Hazel Grove to Manchester | PM peak,135634 -> 135635,135634,135635,Hazel Grove to Manchester,PM peak,E01005836,6.0,268.8109999999999,85,0.13709360999999995,596.0
135635 -> 135637 | Hazel Grove to Manchester | AM interpeak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,AM interpeak,E01005840,8.0,203.05500000000006,85,0.13807740000000004,594.0
135635 -> 135637 | Hazel Grove to Manchester | AM peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,AM peak,E01005840,12.200000000000003,203.05500000000006,85,0.2105680350000001,543.0
135635 -> 135637 | Hazel Grove to Manchester | Evening off-peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,Evening off-peak,E01005840,6.0,203.05500000000006,85,0.10355805000000004,613.0
135635 -> 135637 | Hazel Grove to Manchester | Night/Early morning off-peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,Night/Early morning off-peak,E01005840,7.0,203.05500000000006,85,0.12081772500000004,608.0
135635 -> 135637 | Hazel Grove to Manchester | PM interpeak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,PM interpeak,E01005840,10.0,203.05500000000006,85,0.17259675000000005,575.0
135635 -> 135637 | Hazel Grove to Manchester | PM peak,135635 -> 135637,135635,135637,Hazel Grove to Manchester,PM peak,E01005840,9.300000000000004,203.05500000000006,85,0.1605149775000001,580.0
135636 -> 135628 | Hazel Grove to Manchester | AM interpeak,135636 -> 135628,135636,135628,Hazel Grove to Manchester,AM interpeak,E01005801,3.0,303.274,85,0.07733487,630.0
135636 -> 135628 | Hazel Grove to Manchester | AM peak,135636 -> 135628,135636,135628,Hazel Grove to Manchester,AM peak,E01005801,4.0,303.274,85,0.10311316000000001,614.0
135636 -> 135628 | Hazel Grove to Manchester | Evening off-peak,135636 -> 135628,135636,135628,Hazel Grove to Manchester,Evening off-peak,E01005801,2.1000000000000014,303.274,85,0.054134409000000036,636.0
135636 -> 135628 | Hazel Grove to Manchester | Night/Early morning off-peak,135636 -> 135628,135636,135628,Hazel Grove to Manchester,Night/Early morning off-peak,E01005801,1.0,303.274,85,0.025778290000000002,639.0
135636 -> 135628 | Hazel Grove to Manchester | PM interpeak,135636 -> 135628,135636,135628,Hazel Grove to Manchester,PM interpeak,E01005801,4.0,303.274,85,0.10311316000000001,614.0
135636 -> 135628 | Hazel Grove to Manchester | PM peak,135636 -> 135628,135636,135628,Hazel Grove to Manchester,PM peak,E01005801,4.0,303.274,85,0.10311316000000001,614.0
135637 -> 135627 | Hazel Grove to Manchester | AM interpeak,135637 -> 135627,135637,135627,Hazel Grove to Manchester,AM interpeak,E01005840,10.899999999999999,432.606,85,0.4008094589999999,396.0
135637 -> 135627 | Hazel Grove to Manchester | AM peak,135637 -> 135627,135637,135627,Hazel Grove to Manchester,AM peak,E01005840,14.0,432.606,85,0.5148011399999999,284.0
135637 -> 135627 | Hazel Grove to Manchester | Evening off-peak,135637 -> 135627,135637,135627,Hazel Grove to Manchester,Evening off-peak,E01005840,8.0,432.606,85,0.29417208,480.0
135637 -> 135627 | Hazel Grove to Manchester | Night/Early morning off-peak,135637 -> 135627,135637,135627,Hazel Grove to Manchester,Night/Early morning off-peak,E01005840,9.0,432.606,85,0.33094359,444.0
135637 -> 135627 | Hazel Grove to Manchester | PM interpeak,135637 -> 135627,135637,135627,Hazel Grove to Manchester,PM interpeak,E01005840,12.0,432.606,85,0.44125812000000003,355.0
135637 -> 135627 | Hazel Grove to Manchester | PM peak,135637 -> 135627,135637,135627,Hazel Grove to Manchester,PM peak,E01005840,12.0,432.606,85,0.44125812000000003,355.0
135665 -> 135666 | Manchester to Hazel Grove | AM interpeak,135665 -> 135666,135665,135666,Manchester to Hazel Grove,AM interpeak,E01005877,25.0,396.8090000000011,85,0.8432191250000024,106.0
135665 -> 135666 | Manchester to Hazel Grove | AM peak,135665 -> 135666,135665,135666,Manchester to Hazel Grove,AM peak,E01005877,39.0,396.8090000000011,85,1.3154218350000038,27.0
135665 -> 135666 | Manchester to Hazel Grove | Evening off-peak,135665 -> 135666,135665,135666,Manchester to Hazel Grove,Evening off-peak,E01005877,11.0,396.8090000000011,85,0.3710164150000011,415.0
135665 -> 135666 | Manchester to Hazel Grove | Night/Early morning off-peak,135665 -> 135666,135665,135666,Manchester to Hazel Grove,Night/Early morning off-peak,E01005877,15.0,396.8090000000011,85,0.5059314750000014,295.0
135665 -> 135666 | Manchester to Hazel Grove | PM interpeak,135665 -> 135666,135665,135666,Manchester to Hazel Grove,PM interpeak,E01005877,27.0,396.8090000000011,85,0.9106766550000025,83.0
135665 -> 135666 | Manchester to Hazel Grove | PM peak,135665 -> 135666,135665,135666,Manchester to Hazel Grove,PM peak,E01005877,23.10000000000001,396.8090000000011,85,0.7791344715000024,127.0
135666 -> 135667 | Manchester to Hazel Grove | AM interpeak,135666 -> 135667,135666,135667,Manchester to Hazel Grove,AM interpeak,E01005877,23.0,258.0689999999995,85,0.5045248949999991,296.0
135666 -> 135667 | Manchester to Hazel Grove | AM peak,135666 -> 135667,135666,135667,Manchester to Hazel Grove,AM peak,E01005877,34.10000000000001,258.0689999999995,85,0.7480129964999988,145.0
135666 -> 135667 | Manchester to Hazel Grove | Evening off-peak,135666 -> 135667,135666,135667,Manchester to Hazel Grove,Evening off-peak,E01005877,10.0,258.0689999999995,85,0.21935864999999957,538.0
135666 -> 135667 | Manchester to Hazel Grove | Night/Early morning off-peak,135666 -> 135667,135666,135667,Manchester to Hazel Grove,Night/Early morning off-peak,E01005877,14.0,258.0689999999995,85,0.30710210999999943,464.0
135666 -> 135667 | Manchester to Hazel Grove | PM interpeak,135666 -> 135667,135666,135667,Manchester to Hazel Grove,PM interpeak,E01005877,25.0,258.0689999999995,85,0.548396624999999,261.0
135666 -> 135667 | Manchester to Hazel Grove | PM peak,135666 -> 135667,135666,135667,Manchester to Hazel Grove,PM peak,E01005877,21.0,258.0689999999995,85,0.4606531649999991,333.0
135667 -> 135668 | Manchester to Hazel Grove | AM interpeak,135667 -> 135668,135667,135668,Manchester to Hazel Grove,AM interpeak,E01005825,21.0,227.60499999999956,85,0.4062749249999992,392.0
135667 -> 135668 | Manchester to Hazel Grove | AM peak,135667 -> 135668,135667,135668,Manchester to Hazel Grove,AM peak,E01005825,31.900000000000006,227.60499999999956,85,0.6171509574999988,220.0
135667 -> 135668 | Manchester to Hazel Grove | Evening off-peak,135667 -> 135668,135667,135668,Manchester to Hazel Grove,Evening off-peak,E01005825,9.0,227.60499999999956,85,0.17411782499999967,573.0
135667 -> 135668 | Manchester to Hazel Grove | Night/Early morning off-peak,135667 -> 135668,135667,135668,Manchester to Hazel Grove,Night/Early morning off-peak,E01005825,13.799999999999997,227.60499999999956,85,0.2669806649999994,507.0
135667 -> 135668 | Manchester to Hazel Grove | PM interpeak,135667 -> 135668,135667,135668,Manchester to Hazel Grove,PM interpeak,E01005825,22.0,227.60499999999956,85,0.42562134999999923,371.0
135667 -> 135668 | Manchester to Hazel Grove | PM peak,135667 -> 135668,135667,135668,Manchester to Hazel Grove,PM peak,E01005825,18.0,227.60499999999956,85,0.34823564999999934,434.0
135668 -> 135669 | Manchester to Hazel Grove | AM interpeak,135668 -> 135669,135668,135669,Manchester to Hazel Grove,AM interpeak,E01005825,18.700000000000017,284.28399999999965,85,0.45186941799999986,341.0
135668 -> 135669 | Manchester to Hazel Grove | AM peak,135668 -> 135669,135668,135669,Manchester to Hazel Grove,AM peak,E01005825,27.0,284.28399999999965,85,0.6524317799999992,201.0
135668 -> 135669 | Manchester to Hazel Grove | Evening off-peak,135668 -> 135669,135668,135669,Manchester to Hazel Grove,Evening off-peak,E01005825,9.0,284.28399999999965,85,0.21747725999999976,540.0
135668 -> 135669 | Manchester to Hazel Grove | Night/Early morning off-peak,135668 -> 135669,135668,135669,Manchester to Hazel Grove,Night/Early morning off-peak,E01005825,12.799999999999997,284.28399999999965,85,0.30930099199999955,462.0
135668 -> 135669 | Manchester to Hazel Grove | PM interpeak,135668 -> 135669,135668,135669,Manchester to Hazel Grove,PM interpeak,E01005825,21.0,284.28399999999965,85,0.5074469399999993,291.0
135668 -> 135669 | Manchester to Hazel Grove | PM peak,135668 -> 135669,135668,135669,Manchester to Hazel Grove,PM peak,E01005825,15.0,284.28399999999965,85,0.3624620999999995,423.0
135669 -> 135670 | Manchester to Hazel Grove | AM interpeak,135669 -> 135670,135669,135670,Manchester to Hazel Grove,AM interpeak,E01005825,17.0,419.746000000001,85,0.6065329700000015,223.0
135669 -> 135670 | Manchester to Hazel Grove | AM peak,135669 -> 135670,135669,135670,Manchester to Hazel Grove,AM peak,E01005825,26.0,419.746000000001,85,0.9276386600000023,77.0
135669 -> 135670 | Manchester to Hazel Grove | Evening off-peak,135669 -> 135670,135669,135670,Manchester to Hazel Grove,Evening off-peak,E01005825,8.0,419.746000000001,85,0.28542728000000067,486.0
135669 -> 135670 | Manchester to Hazel Grove | Night/Early morning off-peak,135669 -> 135670,135669,135670,Manchester to Hazel Grove,Night/Early morning off-peak,E01005825,12.0,419.746000000001,85,0.42814092000000104,367.0
135669 -> 135670 | Manchester to Hazel Grove | PM interpeak,135669 -> 135670,135669,135670,Manchester to Hazel Grove,PM interpeak,E01005825,19.9,419.746000000001,85,0.7100003590000016,169.0
135669 -> 135670 | Manchester to Hazel Grove | PM peak,135669 -> 135670,135669,135670,Manchester to Hazel Grove,PM peak,E01005825,13.0,419.746000000001,85,0.46381933000000114,329.0
135670 -> 135671 | Manchester to Hazel Grove | AM interpeak,135670 -> 135671,135670,135671,Manchester to Hazel Grove,AM interpeak,E01005830,17.0,332.5100000000002,85,0.48047695000000035,316.0
135670 -> 135671 | Manchester to Hazel Grove | AM peak,135670 -> 135671,135670,135671,Manchester to Hazel Grove,AM peak,E01005830,24.10000000000001,332.5100000000002,85,0.6811467350000008,182.0
135670 -> 135671 | Manchester to Hazel Grove | Evening off-peak,135670 -> 135671,135670,135671,Manchester to Hazel Grove,Evening off-peak,E01005830,7.0,332.5100000000002,85,0.19784345000000014,559.0
135670 -> 135671 | Manchester to Hazel Grove | Night/Early morning off-peak,135670 -> 135671,135670,135671,Manchester to Hazel Grove,Night/Early morning off-peak,E01005830,11.0,332.5100000000002,85,0.3108968500000002,460.0
135670 -> 135671 | Manchester to Hazel Grove | PM interpeak,135670 -> 135671,135670,135671,Manchester to Hazel Grove,PM interpeak,E01005830,18.0,332.5100000000002,85,0.5087403000000004,290.0
135670 -> 135671 | Manchester to Hazel Grove | PM peak,135670 -> 135671,135670,135671,Manchester to Hazel Grove,PM peak,E01005830,11.0,332.5100000000002,85,0.3108968500000002,460.0
135671 -> 135672 | Manchester to Hazel Grove | AM interpeak,135671 -> 135672,135671,135672,Manchester to Hazel Grove,AM interpeak,E01005831,15.0,245.95999999999913,85,0.31359899999999885,459.0
135671 -> 135672 | Manchester to Hazel Grove | AM peak,135671 -> 135672,135671,135672,Manchester to Hazel Grove,AM peak,E01005831,22.10000000000001,245.95999999999913,85,0.4620358599999985,332.0
135671 -> 135672 | Manchester to Hazel Grove | Evening off-peak,135671 -> 135672,135671,135672,Manchester to Hazel Grove,Evening off-peak,E01005831,7.0,245.95999999999913,85,0.14634619999999948,585.0
135671 -> 135672 | Manchester to Hazel Grove | Night/Early morning off-peak,135671 -> 135672,135671,135672,Manchester to Hazel Grove,Night/Early morning off-peak,E01005831,11.0,245.95999999999913,85,0.2299725999999992,528.0
135671 -> 135672 | Manchester to Hazel Grove | PM interpeak,135671 -> 135672,135671,135672,Manchester to Hazel Grove,PM interpeak,E01005831,16.9,245.95999999999913,85,0.35332153999999866,430.0
135671 -> 135672 | Manchester to Hazel Grove | PM peak,135671 -> 135672,135671,135672,Manchester to Hazel Grove,PM peak,E01005831,10.0,245.95999999999913,85,0.20906599999999925,545.0
135672 -> 135636 | Manchester to Hazel Grove | AM interpeak,135672 -> 135636,135672,135636,Manchester to Hazel Grove,AM interpeak,E01005831,12.0,401.02400000000125,85,0.40904448000000126,390.0
135672 -> 135636 | Manchester to Hazel Grove | AM peak,135672 -> 135636,135672,135636,Manchester to Hazel Grove,AM peak,E01005831,8.0,401.02400000000125,85,0.2726963200000009,500.0
135672 -> 135636 | Manchester to Hazel Grove | Evening off-peak,135672 -> 135636,135672,135636,Manchester to Hazel Grove,Evening off-peak,E01005831,4.100000000000001,401.02400000000125,85,0.13975686400000045,593.0
135672 -> 135636 | Manchester to Hazel Grove | Night/Early morning off-peak,135672 -> 135636,135672,135636,Manchester to Hazel Grove,Night/Early morning off-peak,E01005831,0.0,401.02400000000125,85,0.0,640.0
135672 -> 135636 | Manchester to Hazel Grove | PM interpeak,135672 -> 135636,135672,135636,Manchester to Hazel Grove,PM interpeak,E01005831,16.0,401.02400000000125,85,0.5453926400000018,267.0
