segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,stop_name,next_stop_name,observations,median_distance_m,median_passengers,p90_passengers,p90_capacity_utilisation,p90_pmd_tkm,p90_capacity_pct,seated_headroom_p90,total_headroom_p90,hotspot_key
135632 -> 135678,135632,135678,Manchester to Hazel Grove,PM interpeak,E01005866,Langdale Road,Manchester Road,96,333.2330000000002,28.0,45.0,0.45,1.0196929800000005,45.0,28.0,55.0,135632 -> 135678 | Manchester to Hazel Grove | PM interpeak
135632 -> 135678,135632,135678,Manchester to Hazel Grove,PM peak,E01005866,Langdale Road,Manchester Road,151,333.2330000000002,27.0,40.0,0.4,0.9063937600000005,40.0,33.0,60.0,135632 -> 135678 | Manchester to Hazel Grove | PM peak
135633 -> 135689,135633,135689,Manchester to Hazel Grove,AM interpeak,E01005836,Torkington Road,Hazel Grove Park & Ride,72,381.52000000000044,9.0,13.899999999999999,0.13899999999999998,0.36061270400000034,13.899999999999999,59.1,86.1,135633 -> 135689 | Manchester to Hazel Grove | AM interpeak
135633 -> 135689,135633,135689,Manchester to Hazel Grove,AM peak,E01005836,Torkington Road,Hazel Grove Park & Ride,60,381.52000000000044,7.0,15.0,0.15,0.38914948199999944,15.0,58.0,85.0,135633 -> 135689 | Manchester to Hazel Grove | AM peak
135633 -> 135689,135633,135689,Manchester to Hazel Grove,Evening off-peak,E01005836,Torkington Road,Hazel Grove Park & Ride,93,381.52000000000044,2.0,4.0,0.04,0.10377344000000012,4.0,69.0,96.0,135633 -> 135689 | Manchester to Hazel Grove | Evening off-peak
135633 -> 135689,135633,135689,Manchester to Hazel Grove,Night/Early morning off-peak,E01005836,Torkington Road,Hazel Grove Park & Ride,84,381.52000000000044,3.0,6.0,0.06,0.15566016000000016,6.0,67.0,94.0,135633 -> 135689 | Manchester to Hazel Grove | Night/Early morning off-peak
135633 -> 135689,135633,135689,Manchester to Hazel Grove,PM interpeak,E01005836,Torkington Road,Hazel Grove Park & Ride,37,381.52000000000044,12.0,17.4,0.174,0.4514144640000004,17.4,55.6,82.6,135633 -> 135689 | Manchester to Hazel Grove | PM interpeak
135633 -> 135689,135633,135689,Manchester to Hazel Grove,PM peak,E01005836,Torkington Road,Hazel Grove Park & Ride,57,381.52000000000044,3.0,6.0,0.06,0.15566016000000016,6.0,67.0,94.0,135633 -> 135689 | Manchester to Hazel Grove | PM peak
135634 -> 135635,135634,135635,Hazel Grove to Manchester,AM interpeak,E01005836,Norbury Church,School Street,72,268.8109999999999,4.0,6.0,0.06,0.10967488799999996,6.0,67.0,94.0,135634 -> 135635 | Hazel Grove to Manchester | AM interpeak
135634 -> 135635,135634,135635,Hazel Grove to Manchester,AM peak,E01005836,Norbury Church,School Street,60,268.8109999999999,5.0,8.0,0.08,0.14623318399999996,8.0,65.0,92.0,135634 -> 135635 | Hazel Grove to Manchester | AM peak
135634 -> 135635,135634,135635,Hazel Grove to Manchester,Evening off-peak,E01005836,Norbury Church,School Street,102,268.8109999999999,2.0,4.0,0.04,0.07311659199999998,4.0,69.0,96.0,135634 -> 135635 | Hazel Grove to Manchester | Evening off-peak
135634 -> 135635,135634,135635,Hazel Grove to Manchester,Night/Early morning off-peak,E01005836,Norbury Church,School Street,72,268.8109999999999,2.0,5.0,0.05,0.09139573999999998,5.0,68.0,95.0,135634 -> 135635 | Hazel Grove to Manchester | Night/Early morning off-peak
135634 -> 135635,135634,135635,Hazel Grove to Manchester,PM interpeak,E01005836,Norbury Church,School Street,36,268.8109999999999,5.0,7.0,0.07,0.12795403599999997,7.000000000000001,66.0,93.0,135634 -> 135635 | Hazel Grove to Manchester | PM interpeak
135634 -> 135635,135634,135635,Hazel Grove to Manchester,PM peak,E01005836,Norbury Church,School Street,59,268.8109999999999,4.0,6.0,0.06,0.10967488799999996,6.0,67.0,94.0,135634 -> 135635 | Hazel Grove to Manchester | PM peak
135635 -> 135637,135635,135637,Hazel Grove to Manchester,AM interpeak,E01005840,School Street,Queens Road,72,203.05500000000006,6.0,8.0,0.08,0.11046192000000005,8.0,65.0,92.0,135635 -> 135637 | Hazel Grove to Manchester | AM interpeak
135635 -> 135637,135635,135637,Hazel Grove to Manchester,AM peak,E01005840,School Street,Queens Road,59,203.05500000000006,7.0,12.200000000000003,0.12200000000000003,0.16845442800000007,12.200000000000003,60.8,87.8,135635 -> 135637 | Hazel Grove to Manchester | AM peak
135635 -> 135637,135635,135637,Hazel Grove to Manchester,Evening off-peak,E01005840,School Street,Queens Road,104,203.05500000000006,3.0,6.0,0.06,0.08284644000000002,6.0,67.0,94.0,135635 -> 135637 | Hazel Grove to Manchester | Evening off-peak
135635 -> 135637,135635,135637,Hazel Grove to Manchester,Night/Early morning off-peak,E01005840,School Street,Queens Road,72,203.05500000000006,3.0,7.0,0.07,0.09665418000000003,7.000000000000001,66.0,93.0,135635 -> 135637 | Hazel Grove to Manchester | Night/Early morning off-peak
135635 -> 135637,135635,135637,Hazel Grove to Manchester,PM interpeak,E01005840,School Street,Queens Road,36,203.05500000000006,7.0,10.0,0.1,0.13807740000000004,10.0,63.0,90.0,135635 -> 135637 | Hazel Grove to Manchester | PM interpeak
135635 -> 135637,135635,135637,Hazel Grove to Manchester,PM peak,E01005840,School Street,Queens Road,58,203.05500000000006,6.0,9.300000000000004,0.09300000000000004,0.1284119820000001,9.300000000000004,63.699999999999996,90.69999999999999,135635 -> 135637 | Hazel Grove to Manchester | PM peak
